"mk.id" "chr" "cM"
"27322" "PZE-106030916" 6 13.5
"26752" "PZE-106018016" 6 13.5
"27378" "PZE-106032472" 6 13.6
"27179" "PZE-106027276" 6 13.6
"27145" "PZE-106026622" 6 13.6
"27169" "PZE-106027233" 6 13.6
"27168" "PZE-106027231" 6 13.6
"27170" "PZE-106027241" 6 13.6
"26588" "PZE-106013898" 6 13.6
"27173" "PZE-106027257" 6 13.6
"27067" "PZE-106024131" 6 13.6
"27769" "PZE-106044029" 6 13.6
"26591" "PZE-106013908" 6 13.6
"27150" "PZE-106026740" 6 13.6
"27178" "PZE-106027275" 6 13.6
"27230" "PZE-106028615" 6 13.7
"26707" "PZE-106017202" 6 13.7
"27197" "PZE-106027700" 6 13.7
"27188" "PZE-106027523" 6 13.7
"27187" "PZE-106027509" 6 13.7
"27181" "PZE-106027300" 6 13.7
"27435" "PZE-106033596" 6 13.7
"27330" "PZE-106031091" 6 13.7
"26704" "PZE-106017177" 6 13.7
"27328" "PZE-106031076" 6 13.7
"27190" "PZE-106027535" 6 13.7
"3385" "PZB01877.1" 6 13.7
"26712" "PZE-106017312" 6 13.7
"27186" "PZE-106027504" 6 13.7
"26703" "PZE-106017173" 6 13.7
"27177" "PZE-106027274" 6 13.7
"26710" "PZE-106017226" 6 13.7
"27134" "PZE-106026060" 6 13.7
"27175" "PZE-106027262" 6 13.7
"27337" "PZE-106031248" 6 13.7
"27191" "PZE-106027536" 6 13.7
"27189" "PZE-106027530" 6 13.7
"27137" "PZE-106026163" 6 13.7
"26698" "PZE-106017115" 6 13.7
"26708" "PZE-106017215" 6 13.7
"27229" "PZE-106028614" 6 13.7
"26709" "PZE-106017225" 6 13.7
"27356" "PZE-106031841" 6 13.8
"26716" "PZE-106017404" 6 13.8
"27032" "PZE-106023105" 6 13.8
"27241" "PZE-106028874" 6 13.8
"26720" "PZE-106017464" 6 13.8
"27248" "PZE-106028959" 6 13.8
"26972" "PZE-106022111" 6 13.8
"27198" "PZE-106027757" 6 13.8
"26787" "PZE-106018582" 6 13.8
"27247" "PZE-106028958" 6 13.8
"27028" "PZE-106023074" 6 13.8
"27029" "PZE-106023094" 6 13.8
"26719" "PZE-106017427" 6 13.8
"26753" "PZE-106018018" 6 13.8
"27026" "PZE-106022944" 6 13.8
"27051" "PZE-106023528" 6 13.8
"26717" "PZE-106017416" 6 13.8
"26767" "PZE-106018258" 6 13.8
"27380" "PZE-106032484" 6 13.8
"26718" "PZE-106017417" 6 13.8
"26770" "PZE-106018295" 6 13.8
"27348" "PZE-106031671" 6 13.8
"26786" "PZE-106018579" 6 13.8
"27384" "PZE-106032634" 6 13.9
"27212" "PZE-106028114" 6 13.9
"27331" "PZE-106031110" 6 13.9
"27250" "PZE-106029085" 6 13.9
"27238" "PZE-106028804" 6 13.9
"27408" "PZE-106033098" 6 13.9
"27402" "PZE-106033024" 6 13.9
"27242" "PZE-106028875" 6 13.9
"27400" "PZE-106033015" 6 13.9
"27398" "PZE-106032976" 6 14
"27405" "PZE-106033068" 6 14
"27310" "PZE-106030560" 6 14
"27217" "PZE-106028336" 6 14
"27045" "PZE-106023412" 6 14
"27321" "PZE-106030890" 6 14
"27222" "PZE-106028501" 6 14
"27313" "PZE-106030573" 6 14
"27323" "PZE-106030975" 6 14
"27311" "PZE-106030562" 6 14
"27309" "PZE-106030559" 6 14
"27164" "PZE-106027168" 6 14
"27324" "PZE-106031032" 6 14.1
"27377" "PZE-106032435" 6 14.2
"27172" "PZE-106027249" 6 14.2
"27176" "PZE-106027263" 6 14.2
"27433" "PZE-106033543" 6 14.2
"27195" "PZE-106027633" 6 14.2
"27401" "PZE-106033016" 6 14.2
"27409" "PZE-106033107" 6 14.2
"27406" "PZE-106033096" 6 14.2
"27407" "PZE-106033097" 6 14.3
"27392" "PZE-106032895" 6 14.3
"27339" "PZE-106031323" 6 14.3
"27457" "PZE-106033993" 6 14.3
"27404" "PZE-106033061" 6 14.3
"27338" "PZE-106031257" 6 14.4
"27415" "PZE-106033192" 6 14.4
"27388" "PZE-106032757" 6 14.4
"27487" "PZE-106034571" 6 14.4
"27414" "PZE-106033172" 6 14.4
"27383" "PZE-106032536" 6 14.4
"27335" "PZE-106031200" 6 14.4
"27410" "PZE-106033125" 6 14.5
"27379" "PZE-106032478" 6 14.5
"27358" "PZE-106031939" 6 14.6
"27359" "PZE-106031940" 6 14.6
"27194" "PZE-106027627" 6 14.6
"27371" "PZE-106032302" 6 14.6
"27355" "PZE-106031833" 6 14.6
"27193" "PZE-106027614" 6 14.6
"27393" "PZE-106032910" 6 14.6
"27390" "PZE-106032873" 6 14.6
"27391" "PZE-106032882" 6 14.7
"27443" "PZE-106033899" 6 14.7
"27381" "PZE-106032531" 6 14.7
"27445" "PZE-106033911" 6 14.7
"27385" "PZE-106032688" 6 14.7
"27465" "PZE-106034125" 6 14.7
"27466" "PZE-106034143" 6 14.7
"27394" "PZE-106032919" 6 14.7
"27482" "PZE-106034422" 6 14.7
"27399" "PZE-106032980" 6 14.7
"27450" "PZE-106033961" 6 14.8
"27422" "PZE-106033292" 6 14.8
"27419" "PZE-106033250" 6 14.8
"27446" "PZE-106033950" 6 14.8
"27386" "PZE-106032753" 6 14.8
"27387" "PZE-106032754" 6 14.8
"27420" "PZE-106033251" 6 14.8
"27430" "PZE-106033525" 6 14.8
"27432" "PZE-106033541" 6 14.8
"27448" "PZE-106033959" 6 14.8
"27468" "PZE-106034213" 6 14.8
"27481" "PZE-106034393" 6 14.8
"27475" "PZE-106034370" 6 14.8
"27447" "PZE-106033954" 6 14.8
"27421" "PZE-106033269" 6 14.8
"27591" "PZE-106037681" 6 14.8
"27503" "PZE-106035034" 6 14.9
"27480" "PZE-106034380" 6 14.9
"3247" "PZB00645.1" 6 14.9
"27389" "PZE-106032764" 6 14.9
"27492" "PZE-106034692" 6 14.9
"27571" "PZE-106036904" 6 14.9
"27488" "PZE-106034594" 6 15
"27479" "PZE-106034377" 6 15
"27364" "PZE-106031985" 6 15
"27512" "PZE-106035361" 6 15
"27396" "PZE-106032929" 6 15
"27570" "PZE-106036895" 6 15
"27464" "PZE-106034115" 6 15
"27429" "PZE-106033497" 6 15.1
"27343" "PZE-106031629" 6 15.1
"27459" "PZE-106033997" 6 15.1
"27548" "PZE-106036314" 6 15.1
"27442" "PZE-106033868" 6 15.1
"27444" "PZE-106033910" 6 15.1
"27342" "PZE-106031628" 6 15.1
"27543" "PZE-106036246" 6 15.1
"27547" "PZE-106036302" 6 15.2
"27546" "PZE-106036301" 6 15.2
"27449" "PZE-106033960" 6 15.2
"27495" "PZE-106034719" 6 15.2
"27451" "PZE-106033965" 6 15.2
"27463" "PZE-106034024" 6 15.3
"27461" "PZE-106034019" 6 15.3
"27606" "PZE-106038110" 6 15.4
"27582" "PZE-106037314" 6 15.4
"27494" "PZE-106034718" 6 15.4
"27382" "PZE-106032535" 6 15.5
"27583" "PZE-106037346" 6 15.5
"27620" "PZE-106038617" 6 15.5
"27505" "PZE-106035079" 6 15.5
"27483" "PZE-106034442" 6 15.5
"27462" "PZE-106034023" 6 15.6
"27453" "PZE-106033978" 6 15.6
"27513" "PZE-106035365" 6 15.6
"27508" "PZE-106035116" 6 15.6
"27498" "PZE-106034832" 6 15.6
"27497" "PZE-106034829" 6 15.6
"27458" "PZE-106033996" 6 15.6
"27511" "PZE-106035359" 6 15.6
"27515" "PZE-106035454" 6 15.6
"27489" "PZE-106034609" 6 15.6
"27595" "PZE-106037761" 6 15.7
"27490" "PZE-106034637" 6 15.7
"27573" "PZE-106037024" 6 15.7
"27593" "PZE-106037746" 6 15.7
"27514" "PZE-106035421" 6 15.7
"27456" "PZE-106033992" 6 15.8
"27601" "PZE-106037900" 6 15.8
"27556" "PZE-106036526" 6 15.8
"27367" "PZE-106032138" 6 15.8
"27518" "PZE-106035812" 6 15.8
"27523" "PZE-106035912" 6 15.8
"27552" "PZE-106036459" 6 15.8
"27549" "PZE-106036364" 6 15.8
"27669" "PZE-106040279" 6 15.8
"27520" "PZE-106035842" 6 15.8
"27545" "PZE-106036250" 6 15.8
"27630" "PZE-106039243" 6 15.9
"27531" "PZE-106036046" 6 15.9
"27493" "PZE-106034708" 6 15.9
"27586" "PZE-106037409" 6 15.9
"27604" "PZE-106038025" 6 16
"27580" "PZE-106037243" 6 16
"27454" "PZE-106033981" 6 16
"27455" "PZE-106033983" 6 16
"27602" "PZE-106037935" 6 16
"27579" "PZE-106037198" 6 16
"27590" "PZE-106037668" 6 16
"27578" "PZE-106037197" 6 16
"27554" "PZE-106036503" 6 16.1
"27555" "PZE-106036513" 6 16.1
"27619" "PZE-106038518" 6 16.2
"27539" "PZE-106036132" 6 16.2
"27618" "PZE-106038498" 6 16.2
"27541" "PZE-106036159" 6 16.3
"27588" "PZE-106037603" 6 16.5
"27594" "PZE-106037747" 6 16.5
"27587" "PZE-106037482" 6 16.6
"27672" "PZE-106040682" 6 16.6
"27673" "PZE-106040697" 6 16.7
"27629" "PZE-106039072" 6 16.7
"27607" "PZE-106038162" 6 16.7
"27605" "PZE-106038092" 6 16.7
"27614" "PZE-106038467" 6 16.8
"27635" "PZE-106039364" 6 16.9
"27665" "PZE-106040093" 6 16.9
"27622" "PZE-106038764" 6 16.9
"27603" "PZE-106038001" 6 16.9
"27634" "PZE-106039362" 6 16.9
"27621" "PZE-106038725" 6 16.9
"27646" "PZE-106039759" 6 17
"27647" "PZE-106039805" 6 17
"27649" "PZE-106039871" 6 17.1
"27651" "PZE-106039880" 6 17.1
"27650" "PZE-106039873" 6 17.1
"27638" "PZE-106039480" 6 17.1
"27628" "PZE-106039028" 6 17.2
"27627" "PZE-106038973" 6 17.2
"27681" "PZE-106041093" 6 17.4
"27632" "PZE-106039277" 6 17.7
"27645" "PZE-106039739" 6 17.8
"27642" "PZE-106039543" 6 17.8
"27641" "PZE-106039538" 6 17.8
"27652" "PZE-106039882" 6 17.9
"27667" "PZE-106040109" 6 18
"27664" "PZE-106040089" 6 18.1
"27683" "PZE-106041148" 6 18.2
"27709" "PZE-106041765" 6 18.5
"27696" "PZE-106041604" 6 18.6
"27687" "PZE-106041256" 6 18.7
"27670" "PZE-106040387" 6 18.7
"27710" "PZE-106041792" 6 18.8
"27682" "PZE-106041140" 6 19
"27706" "PZE-106041751" 6 19.1
"27690" "PZE-106041437" 6 19.1
"27714" "PZE-106041880" 6 19.1
"27676" "PZE-106040975" 6 19.3
"27678" "PZE-106040991" 6 19.3
"27712" "PZE-106041850" 6 19.4
"27713" "PZE-106041852" 6 19.4
"27674" "PZE-106040890" 6 19.4
"27707" "PZE-106041752" 6 19.6
"27711" "PZE-106041836" 6 19.6
"27689" "PZE-106041382" 6 19.6
"27704" "PZE-106041707" 6 19.6
"27708" "PZE-106041753" 6 19.7
"27697" "PZE-106041635" 6 19.7
"27679" "PZE-106040994" 6 19.9
"27718" "PZE-106042027" 6 20
"27719" "PZE-106042050" 6 20
"27740" "PZE-106043119" 6 20
"27742" "PZE-106043129" 6 20
"27721" "PZE-106042213" 6 20
"27741" "PZE-106043125" 6 20
"27739" "PZE-106043108" 6 20
"27723" "PZE-106042232" 6 20.3
"27779" "PZE-106044620" 6 20.4
"27733" "PZE-106042795" 6 20.6
"27732" "PZE-106042786" 6 20.6
"27738" "PZE-106043091" 6 20.6
"27737" "PZE-106043086" 6 20.7
"27747" "PZE-106043310" 6 20.7
"27749" "PZE-106043354" 6 20.7
"27746" "PZE-106043303" 6 20.9
"27751" "PZE-106043499" 6 20.9
"27743" "PZE-106043252" 6 20.9
"27731" "PZE-106042764" 6 21.4
"27778" "PZE-106044414" 6 21.5
"27745" "PZE-106043298" 6 21.6
"27744" "PZE-106043261" 6 21.6
"27791" "PZE-106044976" 6 21.8
"27794" "PZE-106045052" 6 21.8
"27796" "PZE-106045064" 6 22
"27798" "PZE-106045079" 6 22.1
"27785" "PZE-106044809" 6 22.3
"27782" "PZE-106044782" 6 22.3
"27807" "PZE-106045409" 6 22.3
"27793" "PZE-106045024" 6 22.4
"27804" "PZE-106045280" 6 22.5
"27813" "PZE-106045672" 6 22.6
"27815" "PZE-106045904" 6 22.6
"27808" "PZE-106045480" 6 22.7
"27795" "PZE-106045060" 6 22.8
"27783" "PZE-106044783" 6 22.9
"27821" "PZE-106046102" 6 23
"27814" "PZE-106045763" 6 23.3
"27830" "PZE-106046465" 6 23.4
"27816" "PZE-106045971" 6 23.6
"27827" "PZE-106046449" 6 24.2
"27859" "PZE-106048326" 6 24.3
"27829" "PZE-106046459" 6 24.3
"27842" "PZE-106047470" 6 24.4
"27857" "PZE-106048118" 6 24.5
"27826" "PZE-106046440" 6 24.8
"27845" "PZE-106047652" 6 24.9
"27846" "PZE-106047663" 6 24.9
"27823" "PZE-106046238" 6 25
"27825" "PZE-106046407" 6 25.1
"27841" "PZE-106047388" 6 25.3
"27833" "PZE-106046852" 6 25.3
"27867" "PZE-106048944" 6 25.4
"27885" "PZE-106049618" 6 25.5
"27864" "PZE-106048524" 6 25.5
"27844" "PZE-106047590" 6 25.8
"27849" "PZE-106047841" 6 25.9
"27851" "PZE-106048002" 6 26.2
"27852" "PZE-106048011" 6 26.2
"27866" "PZE-106048775" 6 26.3
"27901" "PZE-106049963" 6 26.6
"27855" "PZE-106048055" 6 26.7
"27892" "PZE-106049720" 6 26.7
"27875" "PZE-106049278" 6 26.7
"27889" "PZE-106049655" 6 27
"27865" "PZE-106048558" 6 27
"27891" "PZE-106049717" 6 27
"27868" "PZE-106048953" 6 27.1
"27907" "PZE-106050102" 6 27.7
"27931" "PZE-106050594" 6 27.7
"27908" "PZE-106050109" 6 27.7
"27902" "PZE-106049999" 6 27.8
"27916" "PZE-106050233" 6 27.8
"27848" "PZE-106047802" 6 27.9
"27896" "PZE-106049946" 6 28
"27881" "PZE-106049550" 6 28
"27880" "PZE-106049549" 6 28
"27869" "PZE-106048958" 6 28.1
"27925" "PZE-106050525" 6 28.1
"27886" "PZE-106049631" 6 28.3
"27887" "PZE-106049634" 6 28.3
"27871" "PZE-106049203" 6 28.4
"27919" "PZE-106050388" 6 28.4
"27884" "PZE-106049605" 6 28.5
"27872" "PZE-106049264" 6 28.5
"27909" "PZE-106050123" 6 28.9
"27905" "PZE-106050075" 6 29.2
"27904" "PZE-106050056" 6 29.2
"27906" "PZE-106050078" 6 29.2
"27897" "PZE-106049958" 6 29.3
"27900" "PZE-106049962" 6 29.3
"27899" "PZE-106049961" 6 29.3
"27898" "PZE-106049960" 6 29.3
"27944" "PZE-106050940" 6 30.1
"27913" "PZE-106050202" 6 30.2
"27975" "PZE-106053072" 6 31
"27958" "PZE-106051814" 6 31.1
"27983" "PZE-106053643" 6 31.4
"27984" "PZE-106053653" 6 31.5
"27968" "PZE-106052709" 6 31.6
"27960" "PZE-106051936" 6 31.7
"27965" "PZE-106052507" 6 31.7
"27962" "PZE-106052049" 6 31.7
"27961" "PZE-106051938" 6 31.7
"27972" "PZE-106052904" 6 31.9
"27957" "PZE-106051785" 6 32.2
"27956" "PZE-106051765" 6 32.2
"27959" "PZE-106051914" 6 32.2
"27978" "PZE-106053368" 6 32.3
"27980" "PZE-106053544" 6 32.4
"27993" "PZE-106054245" 6 32.5
"27966" "PZE-106052536" 6 32.7
"28008" "PZE-106054987" 6 32.8
"28006" "PZE-106054842" 6 32.9
"28003" "PZE-106054710" 6 33
"28011" "PZE-106055176" 6 33
"27970" "PZE-106052773" 6 33.1
"28022" "PZE-106055850" 6 33.7
"27999" "PZE-106054500" 6 33.9
"28023" "PZE-106055870" 6 34
"27988" "PZE-106053973" 6 34.1
"27995" "PZE-106054425" 6 34.2
"28088" "PZE-106058481" 6 34.5
"28089" "PZE-106058599" 6 34.8
"28024" "PZE-106055886" 6 34.9
"28013" "PZE-106055351" 6 35.3
"28076" "PZE-106057989" 6 35.3
"28025" "PZE-106055949" 6 35.4
"28010" "PZE-106055125" 6 35.5
"28016" "PZE-106055491" 6 35.5
"28083" "PZE-106058198" 6 35.8
"28030" "PZE-106056341" 6 35.8
"28086" "PZE-106058286" 6 36.2
"28020" "PZE-106055794" 6 36.3
"28078" "PZE-106058040" 6 36.3
"28029" "PZE-106056055" 6 36.4
"28028" "PZE-106056054" 6 36.4
"28084" "PZE-106058244" 6 36.4
"28106" "PZE-106059546" 6 36.6
"28092" "PZE-106058841" 6 36.7
"28009" "PZE-106055082" 6 37
"28035" "PZE-106056555" 6 37.1
"28031" "PZE-106056398" 6 37.1
"28082" "PZE-106058148" 6 37.2
"28034" "PZE-106056547" 6 37.3
"28087" "PZE-106058363" 6 37.4
"28032" "PZE-106056472" 6 37.5
"28027" "PZE-106056051" 6 37.6
"28101" "PZE-106059327" 6 37.6
"28093" "PZE-106058910" 6 37.6
"28105" "PZE-106059535" 6 37.6
"28110" "PZE-106059791" 6 37.6
"28109" "PZE-106059789" 6 37.6
"28103" "PZE-106059425" 6 37.7
"28096" "PZE-106059005" 6 37.8
"28123" "PZE-106060557" 6 38.1
"28132" "PZE-106060834" 6 38.1
"28100" "PZE-106059293" 6 38.2
"28053" "PZE-106057097" 6 38.6
"28037" "PZE-106056597" 6 38.6
"28045" "PZE-106056760" 6 38.6
"28052" "PZE-106057088" 6 38.6
"28069" "PZE-106057733" 6 38.7
"28126" "PZE-106060613" 6 38.7
"28112" "PZE-106059844" 6 38.8
"28113" "PZE-106059851" 6 39.3
"28039" "PZE-106056640" 6 39.4
"28041" "PZE-106056673" 6 39.4
"28115" "PZE-106059969" 6 39.5
"28056" "PZE-106057158" 6 39.6
"28055" "PZE-106057153" 6 39.6
"28067" "PZE-106057620" 6 39.7
"28033" "PZE-106056475" 6 40
"28070" "PZE-106057740" 6 40.2
"28044" "PZE-106056733" 6 40.6
"28051" "PZE-106057058" 6 40.7
"28040" "PZE-106056649" 6 40.8
"28048" "PZE-106056892" 6 40.8
"28124" "PZE-106060570" 6 40.9
"28057" "PZE-106057159" 6 40.9
"28129" "PZE-106060730" 6 41.1
"3260" "PZB00857.1" 6 41.1
"28155" "PZE-106062467" 6 41.1
"28042" "PZE-106056703" 6 41.3
"28144" "PZE-106061581" 6 41.3
"28062" "PZE-106057201" 6 41.4
"28060" "PZE-106057192" 6 41.4
"28059" "PZE-106057189" 6 41.4
"28046" "PZE-106056816" 6 41.4
"28063" "PZE-106057202" 6 41.4
"28058" "PZE-106057176" 6 41.4
"28061" "PZE-106057200" 6 41.4
"28122" "PZE-106060535" 6 41.7
"28125" "PZE-106060612" 6 41.9
"28137" "PZE-106061105" 6 41.9
"28139" "PZE-106061139" 6 42.1
"28130" "PZE-106060733" 6 42.3
"28145" "PZE-106061688" 6 43
"28156" "PZE-106062474" 6 43.1
"28142" "PZE-106061440" 6 43.3
"28143" "PZE-106061456" 6 43.5
"28141" "PZE-106061431" 6 43.5
"28159" "PZE-106062532" 6 43.7
"28184" "PZE-106063093" 6 43.7
"28135" "PZE-106061055" 6 43.8
"28186" "PZE-106063139" 6 43.9
"28188" "PZE-106063185" 6 44
"28187" "PZE-106063172" 6 44
"28158" "PZE-106062511" 6 44
"28157" "PZE-106062506" 6 44
"28191" "PZE-106063232" 6 44.1
"28190" "PZE-106063231" 6 44.1
"28209" "PZE-106064381" 6 44.4
"28153" "PZE-106062326" 6 44.5
"28170" "PZE-106062806" 6 44.5
"28163" "PZE-106062728" 6 44.6
"28181" "PZE-106063074" 6 44.6
"28146" "PZE-106061708" 6 44.8
"28210" "PZE-106064449" 6 44.9
"28233" "PZE-106065229" 6 45.1
"28207" "PZE-106064310" 6 45.1
"28208" "PZE-106064355" 6 45.1
"28166" "PZE-106062788" 6 45.2
"28167" "PZE-106062790" 6 45.2
"28217" "PZE-106064564" 6 45.3
"28215" "PZE-106064553" 6 45.3
"28224" "PZE-106064721" 6 45.4
"28218" "PZE-106064587" 6 45.4
"28192" "PZE-106063281" 6 45.4
"28202" "PZE-106064188" 6 45.6
"28203" "PZE-106064189" 6 45.6
"28216" "PZE-106064561" 6 45.6
"28205" "PZE-106064205" 6 45.7
"28200" "PZE-106064133" 6 45.8
"28220" "PZE-106064620" 6 45.9
"28174" "PZE-106062990" 6 45.9
"28177" "PZE-106063009" 6 45.9
"28176" "PZE-106063007" 6 45.9
"28175" "PZE-106062991" 6 45.9
"28189" "PZE-106063206" 6 46.2
"28194" "PZE-106063413" 6 46.3
"28204" "PZE-106064201" 6 46.3
"28160" "PZE-106062623" 6 46.4
"28225" "PZE-106064885" 6 46.4
"28161" "PZE-106062631" 6 46.4
"28248" "PZE-106066409" 6 46.5
"28249" "PZE-106066414" 6 46.5
"28257" "PZE-106066701" 6 46.6
"28165" "PZE-106062740" 6 46.6
"28178" "PZE-106063012" 6 46.6
"28164" "PZE-106062737" 6 46.6
"28253" "PZE-106066563" 6 46.9
"28236" "PZE-106065285" 6 46.9
"28254" "PZE-106066567" 6 46.9
"28237" "PZE-106065305" 6 47
"28252" "PZE-106066548" 6 47.2
"28232" "PZE-106065211" 6 47.2
"28268" "PZE-106067078" 6 47.3
"28241" "PZE-106065568" 6 47.3
"28270" "PZE-106067224" 6 47.3
"28242" "PZE-106065688" 6 47.4
"2207" "PZA00182.4" 6 47.4
"28173" "PZE-106062946" 6 47.5
"28245" "PZE-106066077" 6 47.5
"28238" "PZE-106065440" 6 47.6
"2098" "PZA00003.11" 6 47.7
"2099" "PZA00003.5" 6 47.7
"28275" "PZE-106067437" 6 47.7
"28294" "PZE-106068222" 6 47.7
"28304" "PZE-106068601" 6 47.7
"28171" "PZE-106062841" 6 47.7
"28269" "PZE-106067109" 6 47.8
"28251" "PZE-106066494" 6 48
"28319" "PZE-106069279" 6 48
"28284" "PZE-106067891" 6 48.1
"28278" "PZE-106067612" 6 48.2
"28259" "PZE-106066723" 6 48.3
"28258" "PZE-106066719" 6 48.3
"28266" "PZE-106066955" 6 48.4
"28274" "PZE-106067392" 6 48.4
"28295" "PZE-106068277" 6 48.4
"28298" "PZE-106068323" 6 48.4
"28283" "PZE-106067859" 6 48.4
"28265" "PZE-106066924" 6 48.5
"28280" "PZE-106067678" 6 48.5
"28301" "PZE-106068510" 6 48.6
"28300" "PZE-106068407" 6 48.6
"28289" "PZE-106068094" 6 48.6
"28307" "PZE-106068687" 6 48.6
"28296" "PZE-106068309" 6 48.7
"28299" "PZE-106068342" 6 48.7
"28282" "PZE-106067758" 6 48.8
"2138" "PZA-000536002" 6 48.8
"28271" "PZE-106067257" 6 48.9
"28261" "PZE-106066805" 6 49
"28322" "PZE-106069625" 6 49
"28286" "PZE-106068040" 6 49
"28262" "PZE-106066817" 6 49
"28288" "PZE-106068084" 6 49
"28292" "PZE-106068151" 6 49.1
"28293" "PZE-106068161" 6 49.4
"28310" "PZE-106069016" 6 49.4
"28313" "PZE-106069196" 6 49.4
"28272" "PZE-106067368" 6 49.4
"28281" "PZE-106067697" 6 49.5
"28315" "PZE-106069198" 6 49.5
"28324" "PZE-106069690" 6 49.5
"28312" "PZE-106069119" 6 49.5
"28302" "PZE-106068518" 6 49.7
"28303" "PZE-106068519" 6 49.7
"28332" "PZE-106069793" 6 49.7
"28306" "PZE-106068627" 6 49.7
"28311" "PZE-106069023" 6 49.8
"28305" "PZE-106068602" 6 49.8
"28309" "PZE-106068886" 6 50
"28308" "PZE-106068720" 6 50
"28338" "PZE-106070038" 6 50.1
"28317" "PZE-106069272" 6 50.1
"28364" "PZE-106070907" 6 50.2
"28344" "PZE-106070281" 6 50.2
"28367" "PZE-106070979" 6 50.2
"28339" "PZE-106070134" 6 50.3
"28329" "PZE-106069731" 6 50.6
"28360" "PZE-106070694" 6 50.6
"28326" "PZE-106069705" 6 50.6
"28328" "PZE-106069728" 6 50.6
"28358" "PZE-106070677" 6 50.6
"28356" "PZE-106070575" 6 50.7
"2548" "PZA01591.1" 6 50.7
"28341" "PZE-106070154" 6 50.7
"28333" "PZE-106069853" 6 50.8
"28330" "PZE-106069732" 6 50.8
"28340" "PZE-106070135" 6 50.8
"28366" "PZE-106070974" 6 50.9
"28365" "PZE-106070968" 6 50.9
"28371" "PZE-106071132" 6 51.1
"28349" "PZE-106070387" 6 51.2
"28351" "PZE-106070404" 6 51.2
"28350" "PZE-106070392" 6 51.2
"28348" "PZE-106070375" 6 51.2
"28376" "PZE-106071277" 6 51.2
"28354" "PZE-106070562" 6 51.3
"28383" "PZE-106071410" 6 51.3
"28361" "PZE-106070730" 6 51.4
"28359" "PZE-106070681" 6 51.4
"28355" "PZE-106070563" 6 51.4
"28357" "PZE-106070674" 6 51.5
"28363" "PZE-106070906" 6 51.6
"28362" "PZE-106070821" 6 51.6
"28391" "PZE-106071787" 6 51.7
"28398" "PZE-106072096" 6 51.8
"28395" "PZE-106072074" 6 51.8
"28388" "PZE-106071595" 6 51.9
"28375" "PZE-106071260" 6 51.9
"28399" "PZE-106072209" 6 51.9
"28377" "PZE-106071285" 6 52
"28406" "PZE-106072416" 6 52
"28379" "PZE-106071287" 6 52
"28380" "PZE-106071301" 6 52
"28382" "PZE-106071391" 6 52.1
"28389" "PZE-106071691" 6 52.1
"28390" "PZE-106071725" 6 52.3
"28394" "PZE-106072032" 6 52.4
"28408" "PZE-106072609" 6 52.4
"28397" "PZE-106072093" 6 52.4
"28368" "PZE-106071011" 6 52.5
"28403" "PZE-106072321" 6 52.6
"28373" "PZE-106071255" 6 52.6
"28400" "PZE-106072217" 6 53.1
"28401" "PZE-106072247" 6 53.1
"28409" "PZE-106072681" 6 53.3
"28415" "PZE-106073001" 6 53.7
"28437" "PZE-106074435" 6 53.7
"28421" "PZE-106073551" 6 53.8
"2197" "PZA-001618002" 6 53.8
"28436" "PZE-106074333" 6 53.8
"28412" "PZE-106072777" 6 53.9
"28423" "PZE-106073554" 6 54
"28422" "PZE-106073553" 6 54
"28431" "PZE-106074105" 6 54.1
"28426" "PZE-106073623" 6 54.2
"28449" "PZE-106075137" 6 54.3
"28454" "PZE-106075520" 6 54.4
"28455" "PZE-106075522" 6 54.4
"28465" "PZE-106075815" 6 54.5
"28418" "PZE-106073260" 6 54.5
"28446" "PZE-106075075" 6 54.6
"28416" "PZE-106073148" 6 54.6
"28435" "PZE-106074290" 6 54.6
"28447" "PZE-106075090" 6 54.7
"28441" "PZE-106074750" 6 54.9
"28438" "PZE-106074545" 6 54.9
"28444" "PZE-106075035" 6 55
"28439" "PZE-106074560" 6 55
"28488" "PZE-106076347" 6 55.1
"28490" "PZE-106076433" 6 55.1
"28487" "PZE-106076346" 6 55.1
"28440" "PZE-106074663" 6 55.3
"28456" "PZE-106075546" 6 55.3
"28466" "PZE-106075833" 6 55.5
"28482" "PZE-106076215" 6 55.6
"28522" "PZE-106077867" 6 55.7
"2245" "PZA00250.1" 6 55.7
"28495" "PZE-106076654" 6 55.9
"28496" "PZE-106076697" 6 55.9
"28442" "PZE-106074780" 6 56
"28458" "PZE-106075596" 6 56.1
"28504" "PZE-106077055" 6 56.2
"28474" "PZE-106076029" 6 56.2
"28476" "PZE-106076066" 6 56.3
"28502" "PZE-106077036" 6 56.3
"28525" "PZE-106077987" 6 56.4
"28471" "PZE-106075898" 6 56.7
"28459" "PZE-106075616" 6 56.8
"28445" "PZE-106075048" 6 56.8
"28555" "PZE-106079049" 6 56.9
"28528" "PZE-106078099" 6 57
"28520" "PZE-106077771" 6 57
"28531" "PZE-106078359" 6 57.1
"28534" "PZE-106078418" 6 57.1
"28443" "PZE-106074800" 6 57.2
"28497" "PZE-106076719" 6 57.3
"28468" "PZE-106075841" 6 57.3
"28498" "PZE-106076828" 6 57.3
"28493" "PZE-106076551" 6 57.4
"28526" "PZE-106077991" 6 57.4
"28448" "PZE-106075128" 6 57.4
"28469" "PZE-106075844" 6 57.4
"28457" "PZE-106075587" 6 57.6
"28501" "PZE-106077002" 6 57.6
"28511" "PZE-106077437" 6 57.6
